36,0 116.035.520 127 913.665,0 644.288,0 6.656 2.908.672 846.297,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 106.231.392 127 836.467,0 468.064,0 4.800 2.681.664 845.790,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.703.840 127 855.935,0 631.168,0 4.960 2.685.664 846.274,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 119.675.744 127 942.328,0 596.064,0 4.992 7.379.360 1.143.468,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.085.440 127 890.436,0 626.688,0 6.720 2.691.296 829.860,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.404.736 127 845.706,0 471.584,0 4.928 2.700.544 845.702,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 126.312.640 127 994.587,0 623.008,0 6.816 8.254.208 1.128.528,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 81.503.616 127 641.760,0 400.256,0 4.928 4.651.296 684.809,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 77.648.960 127 611.409,0 436.192,0 4.768 1.900.160 593.473,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 69.184.544 127 544.760,0 388.352,0 4.864 1.626.848 502.200,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 80.787.040 127 636.118,0 443.840,0 5.504 1.914.848 583.475,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 80.933.920 127 637.275,0 438.464,0 4.416 3.458.432 633.046,0 CUDA_KERNEL lud_internal(float *, int, int)
35,0 80.598.336 127 634.632,0 397.408,0 5.056 4.868.480 687.112,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 118.708.096 127 934.709,0 680.672,0 6.816 4.570.208 898.123,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 119.635.968 127 942.015,0 497.216,0 6.240 6.894.080 1.085.957,0 CUDA_KERNEL lud_internal(float *, int, int)
39,0 118.558.048 127 933.527,0 393.920,0 4.960 11.226.752 1.337.562,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 80.607.840 127 634.707,0 458.208,0 5.440 1.904.512 580.985,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 79.096.384 127 622.806,0 447.264,0 4.864 1.924.576 589.682,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 77.741.152 127 612.135,0 440.352,0 4.640 1.912.896 594.630,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 78.209.280 127 615.821,0 394.528,0 5.120 1.902.624 586.375,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.657.984 127 894.944,0 616.832,0 8.096 2.682.720 827.231,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.437.440 127 901.082,0 664.416,0 7.136 2.680.064 831.310,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.494.272 127 854.285,0 600.448,0 5.440 2.712.384 850.935,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.075.104 127 850.985,0 588.160,0 4.896 2.672.512 846.435,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 125.318.720 127 986.761,0 594.432,0 5.568 7.114.688 1.143.320,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 126.103.584 127 992.941,0 614.144,0 6.784 6.190.752 1.069.431,0 CUDA_KERNEL lud_internal(float *, int, int)
39,0 122.046.208 127 960.993,0 596.608,0 5.280 9.056.064 1.209.063,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 82.483.584 127 649.477,0 434.944,0 4.512 4.885.472 692.486,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.419.520 127 900.941,0 639.232,0 6.880 2.680.672 832.781,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 104.858.528 127 825.657,0 398.080,0 5.152 2.685.664 849.311,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 116.878.048 127 920.299,0 476.864,0 4.704 9.365.216 1.213.304,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 115.858.176 127 912.269,0 605.504,0 5.568 5.230.496 962.888,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 104.347.296 127 821.632,0 439.456,0 5.024 2.722.400 845.711,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.139.136 127 890.859,0 622.272,0 6.624 2.676.160 831.674,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 110.912.928 127 873.330,0 615.616,0 5.376 2.702.144 841.342,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 125.250.976 127 986.228,0 605.728,0 7.008 7.046.016 1.137.020,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.972.384 127 889.546,0 616.224,0 5.696 2.677.408 831.540,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 105.230.176 127 828.584,0 440.704,0 6.016 2.681.600 837.988,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 121.651.488 127 957.885,0 671.168,0 8.192 8.005.792 1.042.364,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 115.297.472 127 907.854,0 468.576,0 4.832 8.181.472 1.186.606,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.106.560 127 859.106,0 600.832,0 4.832 2.689.184 846.136,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 106.341.504 127 837.334,0 478.688,0 5.120 2.709.344 845.978,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 110.052.064 127 866.551,0 608.800,0 5.088 2.665.440 843.861,0 CUDA_KERNEL lud_internal(float *, int, int)
39,0 121.184.576 127 954.209,0 612.608,0 4.832 7.321.888 1.178.088,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 116.768.640 127 919.438,0 652.384,0 6.752 4.964.000 892.935,0 CUDA_KERNEL lud_internal(float *, int, int)
35,0 114.117.088 127 898.559,0 634.368,0 6.848 2.718.432 830.315,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.867.840 127 896.597,0 628.192,0 6.560 2.718.336 829.477,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.444.672 127 853.895,0 622.752,0 4.960 2.717.888 846.728,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 120.152.768 127 946.084,0 667.936,0 5.440 4.544.224 909.639,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 105.697.472 127 832.263,0 470.240,0 4.832 2.700.608 847.193,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 106.953.856 127 842.156,0 434.176,0 5.120 2.708.480 845.389,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.022.688 127 889.942,0 617.312,0 5.664 2.718.912 833.918,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.757.696 127 887.855,0 606.944,0 5.696 2.685.824 831.243,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.706.176 127 895.324,0 613.952,0 6.720 2.691.648 829.760,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.931.136 127 897.095,0 632.320,0 6.656 2.695.552 830.646,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.106.464 127 898.476,0 605.184,0 7.168 2.687.136 832.858,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.397.056 127 845.646,0 467.616,0 5.088 2.698.496 843.763,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.217.216 127 852.104,0 608.576,0 4.832 2.667.808 845.215,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 119.661.056 127 942.213,0 654.944,0 7.264 3.957.728 900.451,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 120.520.224 127 948.978,0 637.408,0 4.896 7.773.120 1.167.369,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 121.031.008 127 953.000,0 615.072,0 5.472 6.326.112 1.074.200,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.668.416 127 887.152,0 599.232,0 5.376 5.084.416 898.727,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.218.784 127 891.486,0 622.528,0 6.784 2.698.048 825.317,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.194.336 127 899.168,0 655.104,0 7.808 2.681.216 828.635,0 CUDA_KERNEL lud_internal(float *, int, int)
